Source,Target,Weight,Type
Anonym_Enfant,Lesuire_Aventurier,11,undirected
Anonym_Enfant,Mirabeau_Rideau,55,undirected
Anonym_Enfant,Nerciat_Etourdi,1,undirected
Anonym_Enfant,PigaultLebrun_Enfant,96,undirected
Anonym_Enfant,Retif_AntiJustine,60,undirected
Arnaud_Adelson,Arnaud_Bal,88,undirected
Arnaud_Adelson,Cazotte_Honneur,15,undirected
Arnaud_Adelson,Ducray_Coelina,1,undirected
Arnaud_Adelson,Ducray_Victor,40,undirected
Arnaud_Adelson,Florian_Estelle,26,undirected
Arnaud_Adelson,Florian_Galatee,11,undirected
Arnaud_Adelson,Marmontel_Contes,1,undirected
Arnaud_Bal,Arnaud_Adelson,88,undirected
Arnaud_Bal,Ducray_Victor,1,undirected
Arnaud_Bal,Lagrave_Sophie,10,undirected
Arnaud_Bal,Marmontel_Contes,47,undirected
Arnaud_Bal,Mirabeau_Conversion,2,undirected
Arnaud_Bal,Nerciat_Etourdi,6,undirected
Cazotte_Diable,Cazotte_Honneur,64,undirected
Cazotte_Diable,Cazotte_Ollivier,80,undirected
Cazotte_Diable,Lesuire_Aventurier,24,undirected
Cazotte_Diable,PigaultLebrun_Enfant,5,undirected
Cazotte_Honneur,Arnaud_Adelson,15,undirected
Cazotte_Honneur,Cazotte_Diable,64,undirected
Cazotte_Honneur,Cazotte_Ollivier,96,undirected
Cazotte_Honneur,Nerciat_Aphrodites,1,undirected
Cazotte_Ollivier,Cazotte_Diable,80,undirected
Cazotte_Ollivier,Cazotte_Honneur,96,undirected
Cazotte_Ollivier,Ducray_Victor,6,undirected
Cazotte_Ollivier,Tressan_Jehan,11,undirected
Cazotte_Ollivier,Tressan_Prince,12,undirected
Charriere_Caliste,Charriere_Femmes,29,undirected
Charriere_Caliste,Charriere_Lausanne,68,undirected
Charriere_Caliste,Charriere_Neuchateloises,65,undirected
Charriere_Caliste,Charriere_Noble,21,undirected
Charriere_Caliste,Diderot_Religieuse,2,undirected
Charriere_Caliste,Marmontel_Dejeunes,1,undirected
Charriere_Caliste,Retif_Sara,63,undirected
Charriere_Femmes,Charriere_Caliste,29,undirected
Charriere_Femmes,Charriere_Lausanne,76,undirected
Charriere_Femmes,Charriere_Neuchateloises,20,undirected
Charriere_Femmes,Duvernet_Devotions,2,undirected
Charriere_Lausanne,Charriere_Caliste,68,undirected
Charriere_Lausanne,Charriere_Femmes,76,undirected
Charriere_Lausanne,Charriere_Neuchateloises,95,undirected
Charriere_Lausanne,Diderot_Neveu,25,undirected
Charriere_Lausanne,Retif_Paysan,3,undirected
Charriere_Neuchateloises,Charriere_Caliste,65,undirected
Charriere_Neuchateloises,Charriere_Femmes,20,undirected
Charriere_Neuchateloises,Charriere_Lausanne,95,undirected
Charriere_Neuchateloises,Genlis_Emigres,43,undirected
Charriere_Neuchateloises,Louvet_Fin,7,undirected
Charriere_Neuchateloises,Retif_Paysan,35,undirected
Charriere_Neuchateloises,Retif_Paysanne,34,undirected
