Source,Target,Weight,Type
Anonym_Enfant,Lesuire_Aventurier,1,undirected
Anonym_Enfant,Mirabeau_Rideau,3,undirected
Anonym_Enfant,PigaultLebrun_Enfant,6,undirected
Anonym_Enfant,Retif_AntiJustine,4,undirected
Arnaud_Adelson,Arnaud_Bal,6,undirected
Arnaud_Adelson,Cazotte_Honneur,1,undirected
Arnaud_Adelson,Ducray_Victor,2,undirected
Arnaud_Adelson,Florian_Estelle,1,undirected
Arnaud_Adelson,Florian_Galatee,1,undirected
Arnaud_Bal,Arnaud_Adelson,6,undirected
Arnaud_Bal,Lagrave_Sophie,1,undirected
Arnaud_Bal,Marmontel_Contes,3,undirected
Cazotte_Diable,Cazotte_Honneur,4,undirected
Cazotte_Diable,Cazotte_Ollivier,5,undirected
Cazotte_Diable,Lesuire_Aventurier,3,undirected
Cazotte_Honneur,Arnaud_Adelson,1,undirected
Cazotte_Honneur,Cazotte_Diable,4,undirected
Cazotte_Honneur,Cazotte_Ollivier,6,undirected
Cazotte_Ollivier,Cazotte_Diable,5,undirected
Cazotte_Ollivier,Cazotte_Honneur,6,undirected
Cazotte_Ollivier,Tressan_Prince,2,undirected
Charriere_Caliste,Charriere_Femmes,2,undirected
Charriere_Caliste,Charriere_Lausanne,4,undirected
Charriere_Caliste,Charriere_Neuchateloises,4,undirected
Charriere_Caliste,Charriere_Noble,1,undirected
Charriere_Caliste,Retif_Sara,4,undirected
Charriere_Femmes,Charriere_Caliste,2,undirected
Charriere_Femmes,Charriere_Lausanne,5,undirected
Charriere_Femmes,Charriere_Neuchateloises,1,undirected
Charriere_Lausanne,Charriere_Caliste,4,undirected
Charriere_Lausanne,Charriere_Femmes,5,undirected
Charriere_Lausanne,Charriere_Neuchateloises,6,undirected
Charriere_Lausanne,Diderot_Neveu,2,undirected
Charriere_Neuchateloises,Charriere_Caliste,4,undirected
Charriere_Neuchateloises,Charriere_Femmes,1,undirected
Charriere_Neuchateloises,Charriere_Lausanne,6,undirected
Charriere_Neuchateloises,Genlis_Emigres,3,undirected
Charriere_Neuchateloises,Louvet_Fin,2,undirected
Charriere_Neuchateloises,Retif_Paysan,2,undirected
Charriere_Neuchateloises,Retif_Paysanne,2,undirected
Charriere_Noble,Charriere_Caliste,1,undirected
Charriere_Noble,Lagrave_Zabeth,2,undirected
Charriere_Noble,Tressan_Jehan,4,undirected
Diderot_Jacques,Diderot_Neveu,6,undirected
Diderot_Jacques,Diderot_Religieuse,5,undirected
Diderot_Jacques,Duvernet_Devotions,2,undirected
