Source,Target,Weight,Type
Arnaud_Adelson,Arnaud_Anne,6,undirected
Arnaud_Adelson,Arnaud_Epoux,42,undirected
Arnaud_Adelson,Arnaud_Fanny,19,undirected
Arnaud_Adelson,Arnaud_Lucie,10,undirected
Arnaud_Adelson,Arnaud_Matinees,19,undirected
Arnaud_Adelson,Arnaud_Nancy,10,undirected
Arnaud_Adelson,Arnaud_Sargines,3,undirected
Arnaud_Adelson,Arnaud_Selicourt,22,undirected
Arnaud_Adelson,Arnaud_Zenothemis,1,undirected
Arnaud_Anne,Arnaud_Adelson,6,undirected
Arnaud_Anne,Arnaud_Clary,13,undirected
Arnaud_Anne,Arnaud_Epoux,33,undirected
Arnaud_Anne,Arnaud_Fanny,53,undirected
Arnaud_Anne,Arnaud_Julie,33,undirected
Arnaud_Anne,Arnaud_Lucie,9,undirected
Arnaud_Anne,Arnaud_Nancy,35,undirected
Arnaud_Anne,Arnaud_Sargines,9,undirected
Arnaud_Anne,Arnaud_Sidney,24,undirected
Arnaud_Anne,Arnaud_Zenothemis,8,undirected
Arnaud_Bal,Arnaud_Batilde,2,undirected
Arnaud_Bal,Arnaud_Epoux,33,undirected
Arnaud_Bal,Arnaud_Fanny,3,undirected
Arnaud_Bal,Arnaud_Lucie,13,undirected
Arnaud_Bal,Arnaud_Selicourt,15,undirected
Arnaud_Batilde,Arnaud_Bal,2,undirected
Arnaud_Batilde,Arnaud_Epoux,26,undirected
Arnaud_Batilde,Arnaud_Lucie,35,undirected
Arnaud_Batilde,Arnaud_Sargines,1,undirected
Arnaud_Batilde,Arnaud_Selicourt,11,undirected
Arnaud_Batilde,Arnaud_Zenothemis,4,undirected
Arnaud_Clary,Arnaud_Anne,13,undirected
Arnaud_Clary,Arnaud_Epoux,33,undirected
Arnaud_Clary,Arnaud_Fanny,16,undirected
Arnaud_Clary,Arnaud_Julie,27,undirected
Arnaud_Clary,Arnaud_Sidney,15,undirected
Arnaud_Epoux,Arnaud_Adelson,42,undirected
Arnaud_Epoux,Arnaud_Anne,33,undirected
Arnaud_Epoux,Arnaud_Bal,33,undirected
Arnaud_Epoux,Arnaud_Batilde,26,undirected
Arnaud_Epoux,Arnaud_Clary,33,undirected
Arnaud_Epoux,Arnaud_Lucie,62,undirected
Arnaud_Epoux,Arnaud_Matinees,59,undirected
Arnaud_Epoux,Arnaud_Selicourt,16,undirected
Arnaud_Epoux,Arnaud_Sidney,34,undirected
Arnaud_Fanny,Arnaud_Adelson,19,undirected
Arnaud_Fanny,Arnaud_Anne,53,undirected
Arnaud_Fanny,Arnaud_Bal,3,undirected
Arnaud_Fanny,Arnaud_Clary,16,undirected
Arnaud_Fanny,Arnaud_Nancy,7,undirected
Arnaud_Fanny,Arnaud_Sargines,1,undirected
Arnaud_Julie,Arnaud_Anne,33,undirected
Arnaud_Julie,Arnaud_Clary,27,undirected
Arnaud_Julie,Arnaud_Nancy,1,undirected
Arnaud_Julie,Arnaud_Sidney,10,undirected
Arnaud_Lucie,Arnaud_Adelson,10,undirected
Arnaud_Lucie,Arnaud_Anne,9,undirected
Arnaud_Lucie,Arnaud_Bal,13,undirected
Arnaud_Lucie,Arnaud_Batilde,35,undirected
Arnaud_Lucie,Arnaud_Epoux,62,undirected
Arnaud_Lucie,Arnaud_Selicourt,46,undirected
Arnaud_Matinees,Arnaud_Adelson,19,undirected
Arnaud_Matinees,Arnaud_Epoux,59,undirected
Arnaud_Matinees,Arnaud_Nancy,17,undirected
Arnaud_Matinees,Arnaud_Sargines,19,undirected
Arnaud_Matinees,Arnaud_Selicourt,38,undirected
Arnaud_Matinees,Arnaud_Zenothemis,20,undirected
Arnaud_Matinees,Cazotte_Honneur,4,undirected
Arnaud_Nancy,Arnaud_Adelson,10,undirected
Arnaud_Nancy,Arnaud_Anne,35,undirected
Arnaud_Nancy,Arnaud_Fanny,7,undirected
Arnaud_Nancy,Arnaud_Julie,1,undirected
Arnaud_Nancy,Arnaud_Matinees,17,undirected
Arnaud_Sargines,Arnaud_Adelson,3,undirected
Arnaud_Sargines,Arnaud_Anne,9,undirected
Arnaud_Sargines,Arnaud_Batilde,1,undirected
Arnaud_Sargines,Arnaud_Fanny,1,undirected
Arnaud_Sargines,Arnaud_Matinees,19,undirected
Arnaud_Sargines,Arnaud_Zenothemis,33,undirected
Arnaud_Sargines,Cazotte_Honneur,1,undirected
Arnaud_Selicourt,Arnaud_Adelson,22,undirected
Arnaud_Selicourt,Arnaud_Bal,15,undirected
Arnaud_Selicourt,Arnaud_Batilde,11,undirected
Arnaud_Selicourt,Arnaud_Epoux,16,undirected
Arnaud_Selicourt,Arnaud_Lucie,46,undirected
Arnaud_Selicourt,Arnaud_Matinees,38,undirected
Arnaud_Sidney,Arnaud_Anne,24,undirected
Arnaud_Sidney,Arnaud_Clary,15,undirected
Arnaud_Sidney,Arnaud_Epoux,34,undirected
Arnaud_Sidney,Arnaud_Julie,10,undirected
Arnaud_Sidney,Arnaud_Zenothemis,44,undirected
Arnaud_Zenothemis,Arnaud_Adelson,1,undirected
Arnaud_Zenothemis,Arnaud_Anne,8,undirected
Arnaud_Zenothemis,Arnaud_Batilde,4,undirected
Arnaud_Zenothemis,Arnaud_Matinees,20,undirected
Arnaud_Zenothemis,Arnaud_Sargines,33,undirected
Arnaud_Zenothemis,Arnaud_Sidney,44,undirected
Beaumont_Belle,Beaumont_Prince,66,undirected
Beaumont_Belle,Charriere_Caliste,2,undirected
Beaumont_Belle,Charriere_Sainte,8,undirected
Beaumont_Belle,Genlis_Emigres,1,undirected
Beaumont_Belle,Voltaire_Candide,22,undirected
Beaumont_Clarice,Charriere_Caliste,4,undirected
Beaumont_Clarice,Genlis_Emigres,33,undirected
Beaumont_Clarice,Retif_Vie,9,undirected
Beaumont_Clarice,Sade_Aline,8,undirected
Beaumont_Clarice,Sade_Infortunes,12,undirected
Beaumont_Prince,Beaumont_Belle,66,undirected
Beaumont_Prince,Diderot_Oiseau,15,undirected
Beaumont_Prince,PigaultLebrun_Kinglin,1,undirected
Beaumont_Prince,Retif_Vie,1,undirected
Beaumont_Prince,Voltaire_Candide,5,undirected
Beaumont_Prince,Voltaire_Consoles,8,undirected
Beaumont_Prince,Voltaire_Princesse,3,undirected
Cazotte_Diable,Cazotte_Honneur,44,undirected
Cazotte_Diable,Cazotte_Ollivier,56,undirected
Cazotte_Diable,PigaultLebrun_Enfant,11,undirected
Cazotte_Honneur,Arnaud_Matinees,4,undirected
Cazotte_Honneur,Arnaud_Sargines,1,undirected
Cazotte_Honneur,Cazotte_Diable,44,undirected
Cazotte_Honneur,Cazotte_Ollivier,65,undirected
Cazotte_Honneur,Nerciat_Aphrodites,6,undirected
Cazotte_Ollivier,Cazotte_Diable,56,undirected
Cazotte_Ollivier,Cazotte_Honneur,65,undirected
Cazotte_Ollivier,Florian_Numa,4,undirected
Cazotte_Ollivier,Loaisel_Comtesse,7,undirected
Charriere_Caliste,Beaumont_Belle,2,undirected
Charriere_Caliste,Beaumont_Clarice,4,undirected
Charriere_Caliste,Charriere_Femmes,2,undirected
Charriere_Caliste,Charriere_Lausanne,45,undirected
Charriere_Caliste,Charriere_Neuchateloises,53,undirected
Charriere_Caliste,Charriere_Noble,5,undirected
Charriere_Caliste,Charriere_Ruines,7,undirected
Charriere_Caliste,Charriere_Sainte,13,undirected
Charriere_Caliste,Crebillon_Nuit,4,undirected
Charriere_Caliste,Diderot_Religieuse,8,undirected
Charriere_Caliste,Retif_Sara,44,undirected
Charriere_Femmes,Charriere_Caliste,2,undirected
Charriere_Femmes,Charriere_Lausanne,45,undirected
Charriere_Femmes,Charriere_Neuchateloises,7,undirected
Charriere_Femmes,Charriere_Ruines,24,undirected
Charriere_Femmes,Charriere_Sainte,53,undirected
Charriere_Lausanne,Charriere_Caliste,45,undirected
Charriere_Lausanne,Charriere_Femmes,45,undirected
Charriere_Lausanne,Charriere_Neuchateloises,66,undirected
Charriere_Lausanne,Charriere_Ruines,3,undirected
Charriere_Lausanne,Charriere_Sainte,6,undirected
Charriere_Lausanne,Diderot_Neveu,1,undirected
Charriere_Lausanne,Voltaire_Bramin,9,undirected
Charriere_Neuchateloises,Charriere_Caliste,53,undirected
Charriere_Neuchateloises,Charriere_Femmes,7,undirected
Charriere_Neuchateloises,Charriere_Lausanne,66,undirected
Charriere_Neuchateloises,Charriere_Ruines,1,undirected
Charriere_Neuchateloises,Genlis_Emigres,17,undirected
Charriere_Neuchateloises,Retif_Paysan,22,undirected
Charriere_Neuchateloises,Retif_Paysanne,27,undirected
Charriere_Noble,Charriere_Caliste,5,undirected
Charriere_Noble,Charriere_Ruines,5,undirected
Charriere_Noble,Charriere_Sainte,33,undirected
Charriere_Noble,Crebillon_Conte,22,undirected
Charriere_Noble,Riccoboni_Histoire,1,undirected
Charriere_Observations,Diderot_Supplement,12,undirected
Charriere_Observations,PigaultLebrun_Kinglin,1,undirected
Charriere_Observations,Retif_Vie,20,undirected
Charriere_Observations,Rousseau_Emile,9,undirected
Charriere_Observations,Rousseau_Reine,14,undirected
Charriere_Observations,Voltaire_Homme,23,undirected
Charriere_Ruines,Charriere_Caliste,7,undirected
Charriere_Ruines,Charriere_Femmes,24,undirected
Charriere_Ruines,Charriere_Lausanne,3,undirected
Charriere_Ruines,Charriere_Neuchateloises,1,undirected
Charriere_Ruines,Charriere_Noble,5,undirected
Charriere_Ruines,Charriere_Sainte,49,undirected
Charriere_Sainte,Beaumont_Belle,8,undirected
Charriere_Sainte,Charriere_Caliste,13,undirected
Charriere_Sainte,Charriere_Femmes,53,undirected
Charriere_Sainte,Charriere_Lausanne,6,undirected
Charriere_Sainte,Charriere_Noble,33,undirected
