Source,Target,Weight,Type
Anonym_Enfant,Cazotte_Diable,15,undirected
Anonym_Enfant,Marmontel_Dejeunes,1,undirected
Anonym_Enfant,Nerciat_Felicia,17,undirected
Anonym_Enfant,PigaultLebrun_Enfant,95,undirected
Anonym_Enfant,Retif_AntiJustine,67,undirected
Anonym_Enfant,Retif_Sara,2,undirected
Anonym_Enfant,Sade_120,1,undirected
Arnaud_Adelson,Arnaud_Anne,1,undirected
Arnaud_Adelson,Arnaud_Epoux,61,undirected
Arnaud_Adelson,Arnaud_Fanny,17,undirected
Arnaud_Adelson,Arnaud_Lucie,8,undirected
Arnaud_Adelson,Arnaud_Matinees,14,undirected
Arnaud_Adelson,Arnaud_Nancy,4,undirected
Arnaud_Adelson,Arnaud_Sargines,3,undirected
Arnaud_Adelson,Arnaud_Selicourt,32,undirected
Arnaud_Adelson,Arnaud_Zenothemis,6,undirected
Arnaud_Anne,Arnaud_Adelson,1,undirected
Arnaud_Anne,Arnaud_Clary,19,undirected
Arnaud_Anne,Arnaud_Epoux,48,undirected
Arnaud_Anne,Arnaud_Fanny,80,undirected
Arnaud_Anne,Arnaud_Julie,44,undirected
Arnaud_Anne,Arnaud_Nancy,43,undirected
Arnaud_Anne,Arnaud_Sidney,48,undirected
Arnaud_Anne,Arnaud_Zenothemis,13,undirected
Arnaud_Bal,Arnaud_Epoux,48,undirected
Arnaud_Bal,Arnaud_Fanny,1,undirected
Arnaud_Bal,Arnaud_Lucie,29,undirected
Arnaud_Bal,Arnaud_Selicourt,18,undirected
Arnaud_Bal,Marmontel_Contes,5,undirected
Arnaud_Batilde,Arnaud_Epoux,23,undirected
Arnaud_Batilde,Arnaud_Lucie,64,undirected
Arnaud_Batilde,Arnaud_Sargines,13,undirected
Arnaud_Batilde,Arnaud_Selicourt,25,undirected
Arnaud_Batilde,Arnaud_Zenothemis,11,undirected
Arnaud_Clary,Arnaud_Anne,19,undirected
Arnaud_Clary,Arnaud_Epoux,48,undirected
Arnaud_Clary,Arnaud_Fanny,40,undirected
Arnaud_Clary,Arnaud_Julie,48,undirected
Arnaud_Clary,Arnaud_Sidney,7,undirected
Arnaud_Epoux,Arnaud_Adelson,61,undirected
Arnaud_Epoux,Arnaud_Anne,48,undirected
Arnaud_Epoux,Arnaud_Bal,48,undirected
Arnaud_Epoux,Arnaud_Batilde,23,undirected
Arnaud_Epoux,Arnaud_Clary,48,undirected
Arnaud_Epoux,Arnaud_Fanny,7,undirected
Arnaud_Epoux,Arnaud_Lucie,81,undirected
Arnaud_Epoux,Arnaud_Matinees,84,undirected
Arnaud_Epoux,Arnaud_Nancy,13,undirected
Arnaud_Epoux,Arnaud_Selicourt,50,undirected
Arnaud_Epoux,Arnaud_Sidney,48,undirected
Arnaud_Epoux,Arnaud_Zenothemis,32,undirected
Arnaud_Fanny,Arnaud_Adelson,17,undirected
Arnaud_Fanny,Arnaud_Anne,80,undirected
Arnaud_Fanny,Arnaud_Bal,1,undirected
Arnaud_Fanny,Arnaud_Clary,40,undirected
Arnaud_Fanny,Arnaud_Epoux,7,undirected
Arnaud_Julie,Arnaud_Anne,44,undirected
Arnaud_Julie,Arnaud_Clary,48,undirected
Arnaud_Julie,Arnaud_Nancy,10,undirected
Arnaud_Julie,Arnaud_Sidney,3,undirected
Arnaud_Julie,Arnaud_Zenothemis,3,undirected
Arnaud_Lucie,Arnaud_Adelson,8,undirected
Arnaud_Lucie,Arnaud_Bal,29,undirected
Arnaud_Lucie,Arnaud_Batilde,64,undirected
Arnaud_Lucie,Arnaud_Epoux,81,undirected
Arnaud_Lucie,Arnaud_Matinees,9,undirected
Arnaud_Lucie,Arnaud_Selicourt,76,undirected
Arnaud_Matinees,Arnaud_Adelson,14,undirected
Arnaud_Matinees,Arnaud_Epoux,84,undirected
Arnaud_Matinees,Arnaud_Lucie,9,undirected
Arnaud_Matinees,Arnaud_Nancy,36,undirected
Arnaud_Matinees,Arnaud_Sargines,32,undirected
Arnaud_Matinees,Arnaud_Selicourt,48,undirected
Arnaud_Matinees,Arnaud_Zenothemis,7,undirected
Arnaud_Matinees,Cazotte_Honneur,4,undirected
Arnaud_Nancy,Arnaud_Adelson,4,undirected
Arnaud_Nancy,Arnaud_Anne,43,undirected
Arnaud_Nancy,Arnaud_Epoux,13,undirected
Arnaud_Nancy,Arnaud_Julie,10,undirected
Arnaud_Nancy,Arnaud_Matinees,36,undirected
Arnaud_Sargines,Arnaud_Adelson,3,undirected
Arnaud_Sargines,Arnaud_Batilde,13,undirected
Arnaud_Sargines,Arnaud_Matinees,32,undirected
Arnaud_Sargines,Arnaud_Zenothemis,48,undirected
Arnaud_Sargines,Cazotte_Honneur,12,undirected
Arnaud_Selicourt,Arnaud_Adelson,32,undirected
Arnaud_Selicourt,Arnaud_Bal,18,undirected
Arnaud_Selicourt,Arnaud_Batilde,25,undirected
Arnaud_Selicourt,Arnaud_Epoux,50,undirected
Arnaud_Selicourt,Arnaud_Lucie,76,undirected
Arnaud_Selicourt,Arnaud_Matinees,48,undirected
Arnaud_Sidney,Arnaud_Anne,48,undirected
Arnaud_Sidney,Arnaud_Clary,7,undirected
Arnaud_Sidney,Arnaud_Epoux,48,undirected
Arnaud_Sidney,Arnaud_Julie,3,undirected
Arnaud_Sidney,Arnaud_Zenothemis,37,undirected
Arnaud_Zenothemis,Arnaud_Adelson,6,undirected
Arnaud_Zenothemis,Arnaud_Anne,13,undirected
Arnaud_Zenothemis,Arnaud_Batilde,11,undirected
Arnaud_Zenothemis,Arnaud_Epoux,32,undirected
Arnaud_Zenothemis,Arnaud_Julie,3,undirected
Arnaud_Zenothemis,Arnaud_Matinees,7,undirected
Arnaud_Zenothemis,Arnaud_Sargines,48,undirected
Arnaud_Zenothemis,Arnaud_Sidney,37,undirected
Beaumont_Belle,Beaumont_Prince,96,undirected
Beaumont_Belle,Charriere_Caliste,15,undirected
Beaumont_Belle,Charriere_Sainte,5,undirected
Beaumont_Belle,Voltaire_Candide,28,undirected
Beaumont_Clarice,Charriere_Caliste,5,undirected
Beaumont_Clarice,Genlis_Emigres,48,undirected
Beaumont_Clarice,Retif_Vie,39,undirected
Beaumont_Clarice,Sade_Infortunes,13,undirected
Beaumont_Prince,Beaumont_Belle,96,undirected
Beaumont_Prince,Diderot_Oiseau,11,undirected
Beaumont_Prince,Voltaire_Candide,12,undirected
Beaumont_Prince,Voltaire_Consoles,1,undirected
Beaumont_Prince,Voltaire_Taureau,24,undirected
Cazotte_Diable,Anonym_Enfant,15,undirected
Cazotte_Diable,Cazotte_Honneur,64,undirected
Cazotte_Diable,Cazotte_Ollivier,93,undirected
Cazotte_Diable,PigaultLebrun_Enfant,1,undirected
Cazotte_Honneur,Arnaud_Matinees,4,undirected
Cazotte_Honneur,Arnaud_Sargines,12,undirected
Cazotte_Honneur,Cazotte_Diable,64,undirected
Cazotte_Honneur,Cazotte_Ollivier,83,undirected
Cazotte_Ollivier,Cazotte_Diable,93,undirected
Cazotte_Ollivier,Cazotte_Honneur,83,undirected
Cazotte_Ollivier,Loaisel_Comtesse,8,undirected
Cazotte_Ollivier,Marmontel_Incas,8,undirected
Charriere_Caliste,Beaumont_Belle,15,undirected
Charriere_Caliste,Beaumont_Clarice,5,undirected
Charriere_Caliste,Charriere_Femmes,5,undirected
Charriere_Caliste,Charriere_Lausanne,64,undirected
Charriere_Caliste,Charriere_Neuchateloises,80,undirected
Charriere_Caliste,Charriere_Noble,13,undirected
Charriere_Caliste,Charriere_Ruines,27,undirected
Charriere_Caliste,Charriere_Sainte,8,undirected
Charriere_Caliste,Diderot_Religieuse,1,undirected
Charriere_Caliste,Retif_Sara,52,undirected
Charriere_Femmes,Charriere_Caliste,5,undirected
Charriere_Femmes,Charriere_Lausanne,64,undirected
Charriere_Femmes,Charriere_Neuchateloises,11,undirected
Charriere_Femmes,Charriere_Observations,1,undirected
Charriere_Femmes,Charriere_Ruines,21,undirected
Charriere_Femmes,Charriere_Sainte,74,undirected
Charriere_Lausanne,Charriere_Caliste,64,undirected
Charriere_Lausanne,Charriere_Femmes,64,undirected
Charriere_Lausanne,Charriere_Neuchateloises,96,undirected
Charriere_Lausanne,Charriere_Observations,1,undirected
Charriere_Lausanne,Charriere_Sainte,28,undirected
Charriere_Neuchateloises,Charriere_Caliste,80,undirected
Charriere_Neuchateloises,Charriere_Femmes,11,undirected
Charriere_Neuchateloises,Charriere_Lausanne,96,undirected
Charriere_Neuchateloises,Genlis_Emigres,24,undirected
Charriere_Neuchateloises,Retif_Paysan,32,undirected
Charriere_Neuchateloises,Retif_Paysanne,40,undirected
Charriere_Noble,Charriere_Caliste,13,undirected
Charriere_Noble,Charriere_Ruines,11,undirected
Charriere_Noble,Charriere_Sainte,48,undirected
Charriere_Noble,Crebillon_Conte,14,undirected
