Source,Target,Weight,Type
Anonym_Enfant,Cazotte_Diable,1,undirected
Anonym_Enfant,Mirabeau_Conversion,1,undirected
Anonym_Enfant,Mirabeau_Rideau,4,undirected
Anonym_Enfant,Nerciat_Etourdi,1,undirected
Anonym_Enfant,PigaultLebrun_Enfant,6,undirected
Anonym_Enfant,Retif_AntiJustine,4,undirected
Arnaud_Adelson,Arnaud_Epoux,3,undirected
Arnaud_Adelson,Arnaud_Matinees,1,undirected
Arnaud_Adelson,Arnaud_Selicourt,2,undirected
Arnaud_Anne,Arnaud_Epoux,3,undirected
Arnaud_Anne,Arnaud_Fanny,5,undirected
Arnaud_Anne,Arnaud_Julie,2,undirected
Arnaud_Anne,Arnaud_Nancy,2,undirected
Arnaud_Anne,Arnaud_Sidney,3,undirected
Arnaud_Anne,Arnaud_Zenothemis,2,undirected
Arnaud_Bal,Arnaud_Epoux,3,undirected
Arnaud_Bal,Arnaud_Lucie,2,undirected
Arnaud_Bal,Arnaud_Selicourt,1,undirected
Arnaud_Bal,Marmontel_Contes,1,undirected
Arnaud_Batilde,Arnaud_Epoux,1,undirected
Arnaud_Batilde,Arnaud_Lucie,4,undirected
Arnaud_Batilde,Arnaud_Sargines,1,undirected
Arnaud_Batilde,Arnaud_Selicourt,2,undirected
Arnaud_Clary,Arnaud_Epoux,3,undirected
Arnaud_Clary,Arnaud_Fanny,2,undirected
Arnaud_Clary,Arnaud_Julie,5,undirected
Arnaud_Clary,Arnaud_Sidney,1,undirected
Arnaud_Epoux,Arnaud_Adelson,3,undirected
Arnaud_Epoux,Arnaud_Anne,3,undirected
Arnaud_Epoux,Arnaud_Bal,3,undirected
Arnaud_Epoux,Arnaud_Batilde,1,undirected
Arnaud_Epoux,Arnaud_Clary,3,undirected
Arnaud_Epoux,Arnaud_Fanny,2,undirected
Arnaud_Epoux,Arnaud_Lucie,4,undirected
Arnaud_Epoux,Arnaud_Matinees,6,undirected
Arnaud_Epoux,Arnaud_Nancy,1,undirected
Arnaud_Epoux,Arnaud_Selicourt,3,undirected
Arnaud_Epoux,Arnaud_Sidney,3,undirected
Arnaud_Epoux,Arnaud_Zenothemis,3,undirected
Arnaud_Fanny,Arnaud_Anne,5,undirected
Arnaud_Fanny,Arnaud_Clary,2,undirected
Arnaud_Fanny,Arnaud_Epoux,2,undirected
Arnaud_Julie,Arnaud_Anne,2,undirected
Arnaud_Julie,Arnaud_Clary,5,undirected
Arnaud_Julie,Arnaud_Nancy,1,undirected
Arnaud_Lucie,Arnaud_Bal,2,undirected
Arnaud_Lucie,Arnaud_Batilde,4,undirected
Arnaud_Lucie,Arnaud_Epoux,4,undirected
Arnaud_Lucie,Arnaud_Matinees,1,undirected
Arnaud_Lucie,Arnaud_Selicourt,6,undirected
Arnaud_Matinees,Arnaud_Adelson,1,undirected
Arnaud_Matinees,Arnaud_Epoux,6,undirected
Arnaud_Matinees,Arnaud_Lucie,1,undirected
Arnaud_Matinees,Arnaud_Nancy,3,undirected
Arnaud_Matinees,Arnaud_Sargines,2,undirected
Arnaud_Matinees,Arnaud_Selicourt,3,undirected
Arnaud_Matinees,Arnaud_Zenothemis,1,undirected
Arnaud_Nancy,Arnaud_Anne,2,undirected
Arnaud_Nancy,Arnaud_Epoux,1,undirected
Arnaud_Nancy,Arnaud_Julie,1,undirected
Arnaud_Nancy,Arnaud_Matinees,3,undirected
Arnaud_Sargines,Arnaud_Batilde,1,undirected
Arnaud_Sargines,Arnaud_Matinees,2,undirected
Arnaud_Sargines,Arnaud_Zenothemis,3,undirected
Arnaud_Sargines,Cazotte_Honneur,1,undirected
Arnaud_Selicourt,Arnaud_Adelson,2,undirected
Arnaud_Selicourt,Arnaud_Bal,1,undirected
Arnaud_Selicourt,Arnaud_Batilde,2,undirected
Arnaud_Selicourt,Arnaud_Epoux,3,undirected
Arnaud_Selicourt,Arnaud_Lucie,6,undirected
Arnaud_Selicourt,Arnaud_Matinees,3,undirected
Arnaud_Sidney,Arnaud_Anne,3,undirected
Arnaud_Sidney,Arnaud_Clary,1,undirected
Arnaud_Sidney,Arnaud_Epoux,3,undirected
Arnaud_Zenothemis,Arnaud_Anne,2,undirected
Arnaud_Zenothemis,Arnaud_Epoux,3,undirected
Arnaud_Zenothemis,Arnaud_Matinees,1,undirected
Arnaud_Zenothemis,Arnaud_Sargines,3,undirected
Beaumont_Belle,Beaumont_Prince,6,undirected
Beaumont_Belle,Charriere_Sainte,1,undirected
Beaumont_Belle,Voltaire_Candide,2,undirected
Beaumont_Clarice,Charriere_Caliste,1,undirected
Beaumont_Clarice,Genlis_Emigres,3,undirected
Beaumont_Clarice,Retif_Vie,3,undirected
Beaumont_Prince,Beaumont_Belle,6,undirected
Beaumont_Prince,Voltaire_Candide,1,undirected
Beaumont_Prince,Voltaire_Taureau,2,undirected
Cazotte_Diable,Anonym_Enfant,1,undirected
Cazotte_Diable,Cazotte_Honneur,4,undirected
Cazotte_Diable,Cazotte_Ollivier,6,undirected
Cazotte_Honneur,Arnaud_Sargines,1,undirected
Cazotte_Honneur,Cazotte_Diable,4,undirected
Cazotte_Honneur,Cazotte_Ollivier,5,undirected
Cazotte_Ollivier,Cazotte_Diable,6,undirected
Cazotte_Ollivier,Cazotte_Honneur,5,undirected
Cazotte_Ollivier,Marmontel_Incas,1,undirected
Charriere_Caliste,Beaumont_Clarice,1,undirected
Charriere_Caliste,Charriere_Femmes,1,undirected
Charriere_Caliste,Charriere_Lausanne,4,undirected
Charriere_Caliste,Charriere_Neuchateloises,5,undirected
Charriere_Caliste,Charriere_Noble,2,undirected
Charriere_Caliste,Charriere_Ruines,2,undirected
Charriere_Caliste,Retif_Sara,3,undirected
Charriere_Femmes,Charriere_Caliste,1,undirected
Charriere_Femmes,Charriere_Lausanne,4,undirected
Charriere_Femmes,Charriere_Ruines,1,undirected
Charriere_Femmes,Charriere_Sainte,3,undirected
Charriere_Lausanne,Charriere_Caliste,4,undirected
