Source,Target,Weight,Type
Arnaud_Adelson,Arnaud_Anne,3,undirected
Arnaud_Adelson,Arnaud_Epoux,25,undirected
Arnaud_Adelson,Arnaud_Fanny,7,undirected
Arnaud_Adelson,Arnaud_Lucie,2,undirected
Arnaud_Adelson,Arnaud_Matinees,3,undirected
Arnaud_Adelson,Arnaud_Selicourt,12,undirected
Arnaud_Adelson,Arnaud_Zenothemis,4,undirected
Arnaud_Anne,Arnaud_Adelson,3,undirected
Arnaud_Anne,Arnaud_Clary,7,undirected
Arnaud_Anne,Arnaud_Epoux,18,undirected
Arnaud_Anne,Arnaud_Fanny,30,undirected
Arnaud_Anne,Arnaud_Julie,18,undirected
Arnaud_Anne,Arnaud_Nancy,18,undirected
Arnaud_Anne,Arnaud_Sidney,18,undirected
Arnaud_Anne,Arnaud_Zenothemis,2,undirected
Arnaud_Bal,Arnaud_Epoux,18,undirected
Arnaud_Bal,Arnaud_Lucie,12,undirected
Arnaud_Bal,Arnaud_Selicourt,6,undirected
Arnaud_Batilde,Arnaud_Epoux,9,undirected
Arnaud_Batilde,Arnaud_Lucie,24,undirected
Arnaud_Batilde,Arnaud_Sargines,6,undirected
Arnaud_Batilde,Arnaud_Selicourt,9,undirected
Arnaud_Batilde,Arnaud_Zenothemis,1,undirected
Arnaud_Clary,Arnaud_Anne,7,undirected
Arnaud_Clary,Arnaud_Epoux,18,undirected
Arnaud_Clary,Arnaud_Fanny,21,undirected
Arnaud_Clary,Arnaud_Julie,12,undirected
Arnaud_Clary,Arnaud_Sidney,2,undirected
Arnaud_Epoux,Arnaud_Adelson,25,undirected
Arnaud_Epoux,Arnaud_Anne,18,undirected
Arnaud_Epoux,Arnaud_Bal,18,undirected
Arnaud_Epoux,Arnaud_Batilde,9,undirected
Arnaud_Epoux,Arnaud_Clary,18,undirected
Arnaud_Epoux,Arnaud_Fanny,1,undirected
Arnaud_Epoux,Arnaud_Lucie,33,undirected
Arnaud_Epoux,Arnaud_Matinees,31,undirected
Arnaud_Epoux,Arnaud_Nancy,6,undirected
Arnaud_Epoux,Arnaud_Selicourt,16,undirected
Arnaud_Epoux,Arnaud_Sidney,18,undirected
Arnaud_Epoux,Arnaud_Zenothemis,15,undirected
Arnaud_Fanny,Arnaud_Adelson,7,undirected
Arnaud_Fanny,Arnaud_Anne,30,undirected
Arnaud_Fanny,Arnaud_Clary,21,undirected
Arnaud_Fanny,Arnaud_Epoux,1,undirected
Arnaud_Julie,Arnaud_Anne,18,undirected
Arnaud_Julie,Arnaud_Clary,12,undirected
Arnaud_Julie,Arnaud_Nancy,2,undirected
Arnaud_Julie,Arnaud_Zenothemis,4,undirected
Arnaud_Lucie,Arnaud_Adelson,2,undirected
Arnaud_Lucie,Arnaud_Bal,12,undirected
Arnaud_Lucie,Arnaud_Batilde,24,undirected
Arnaud_Lucie,Arnaud_Epoux,33,undirected
Arnaud_Lucie,Arnaud_Matinees,4,undirected
Arnaud_Lucie,Arnaud_Selicourt,27,undirected
Arnaud_Matinees,Arnaud_Adelson,3,undirected
Arnaud_Matinees,Arnaud_Epoux,31,undirected
Arnaud_Matinees,Arnaud_Lucie,4,undirected
Arnaud_Matinees,Arnaud_Nancy,12,undirected
Arnaud_Matinees,Arnaud_Sargines,12,undirected
Arnaud_Matinees,Arnaud_Selicourt,18,undirected
Arnaud_Matinees,Arnaud_Zenothemis,2,undirected
Arnaud_Nancy,Arnaud_Anne,18,undirected
Arnaud_Nancy,Arnaud_Epoux,6,undirected
Arnaud_Nancy,Arnaud_Julie,2,undirected
Arnaud_Nancy,Arnaud_Matinees,12,undirected
Arnaud_Sargines,Arnaud_Batilde,6,undirected
Arnaud_Sargines,Arnaud_Matinees,12,undirected
Arnaud_Sargines,Arnaud_Zenothemis,18,undirected
Arnaud_Sargines,Cazotte_Honneur,6,undirected
Arnaud_Selicourt,Arnaud_Adelson,12,undirected
Arnaud_Selicourt,Arnaud_Bal,6,undirected
Arnaud_Selicourt,Arnaud_Batilde,9,undirected
Arnaud_Selicourt,Arnaud_Epoux,16,undirected
Arnaud_Selicourt,Arnaud_Lucie,27,undirected
Arnaud_Selicourt,Arnaud_Matinees,18,undirected
Arnaud_Sidney,Arnaud_Anne,18,undirected
Arnaud_Sidney,Arnaud_Clary,2,undirected
Arnaud_Sidney,Arnaud_Epoux,18,undirected
Arnaud_Sidney,Arnaud_Zenothemis,16,undirected
Arnaud_Zenothemis,Arnaud_Adelson,4,undirected
Arnaud_Zenothemis,Arnaud_Anne,2,undirected
Arnaud_Zenothemis,Arnaud_Batilde,1,undirected
Arnaud_Zenothemis,Arnaud_Epoux,15,undirected
Arnaud_Zenothemis,Arnaud_Julie,4,undirected
Arnaud_Zenothemis,Arnaud_Matinees,2,undirected
Arnaud_Zenothemis,Arnaud_Sargines,18,undirected
Arnaud_Zenothemis,Arnaud_Sidney,16,undirected
Beaumont_Belle,Beaumont_Prince,36,undirected
Beaumont_Belle,Charriere_Caliste,6,undirected
Beaumont_Belle,Voltaire_Candide,12,undirected
Beaumont_Clarice,Genlis_Emigres,18,undirected
Beaumont_Clarice,Retif_Vie,15,undirected
Beaumont_Clarice,Sade_Infortunes,7,undirected
Beaumont_Prince,Beaumont_Belle,36,undirected
Beaumont_Prince,Diderot_Oiseau,2,undirected
Beaumont_Prince,Voltaire_Candide,4,undirected
Beaumont_Prince,Voltaire_Taureau,12,undirected
Cazotte_Diable,Cazotte_Honneur,24,undirected
Cazotte_Diable,Cazotte_Ollivier,36,undirected
Cazotte_Diable,PigaultLebrun_Enfant,6,undirected
Cazotte_Honneur,Arnaud_Sargines,6,undirected
Cazotte_Honneur,Cazotte_Diable,24,undirected
Cazotte_Honneur,Cazotte_Ollivier,30,undirected
Cazotte_Ollivier,Cazotte_Diable,36,undirected
Cazotte_Ollivier,Cazotte_Honneur,30,undirected
Cazotte_Ollivier,Loaisel_Comtesse,2,undirected
Cazotte_Ollivier,Marmontel_Incas,4,undirected
Charriere_Caliste,Beaumont_Belle,6,undirected
Charriere_Caliste,Charriere_Femmes,1,undirected
Charriere_Caliste,Charriere_Lausanne,24,undirected
Charriere_Caliste,Charriere_Neuchateloises,30,undirected
Charriere_Caliste,Charriere_Noble,3,undirected
Charriere_Caliste,Charriere_Ruines,11,undirected
Charriere_Caliste,Charriere_Sainte,3,undirected
Charriere_Caliste,Retif_Sara,18,undirected
Charriere_Femmes,Charriere_Caliste,1,undirected
Charriere_Femmes,Charriere_Lausanne,24,undirected
Charriere_Femmes,Charriere_Neuchateloises,5,undirected
Charriere_Femmes,Charriere_Ruines,7,undirected
Charriere_Femmes,Charriere_Sainte,30,undirected
Charriere_Lausanne,Charriere_Caliste,24,undirected
Charriere_Lausanne,Charriere_Femmes,24,undirected
Charriere_Lausanne,Charriere_Neuchateloises,36,undirected
Charriere_Lausanne,Charriere_Sainte,8,undirected
Charriere_Neuchateloises,Charriere_Caliste,30,undirected
Charriere_Neuchateloises,Charriere_Femmes,5,undirected
Charriere_Neuchateloises,Charriere_Lausanne,36,undirected
Charriere_Neuchateloises,Genlis_Emigres,11,undirected
Charriere_Neuchateloises,Retif_Paysan,12,undirected
Charriere_Neuchateloises,Retif_Paysanne,13,undirected
Charriere_Noble,Charriere_Caliste,3,undirected
Charriere_Noble,Charriere_Ruines,8,undirected
Charriere_Noble,Charriere_Sainte,18,undirected
Charriere_Noble,Crebillon_Conte,3,undirected
Charriere_Noble,Riccoboni_Histoire,4,undirected
Charriere_Observations,Retif_Vie,6,undirected
Charriere_Observations,Rousseau_Emile,13,undirected
Charriere_Observations,Voltaire_Homme,17,undirected
Charriere_Ruines,Charriere_Caliste,11,undirected
Charriere_Ruines,Charriere_Femmes,7,undirected
Charriere_Ruines,Charriere_Noble,8,undirected
Charriere_Ruines,Charriere_Sainte,25,undirected
Charriere_Sainte,Charriere_Caliste,3,undirected
Charriere_Sainte,Charriere_Femmes,30,undirected
Charriere_Sainte,Charriere_Lausanne,8,undirected
Charriere_Sainte,Charriere_Noble,18,undirected
Charriere_Sainte,Charriere_Ruines,25,undirected
Crebillon_Atheniennes,Crebillon_Conte,30,undirected
Crebillon_Atheniennes,Crebillon_Nuit,36,undirected
Crebillon_Atheniennes,Riccoboni_LettresFanni,6,undirected
Crebillon_Conte,Charriere_Noble,3,undirected
Crebillon_Conte,Crebillon_Atheniennes,30,undirected
Crebillon_Conte,Crebillon_Nuit,24,undirected
Crebillon_Conte,Riccoboni_Histoire,6,undirected
Crebillon_Conte,Rousseau_Reine,18,undirected
Crebillon_Nuit,Crebillon_Atheniennes,36,undirected
Crebillon_Nuit,Crebillon_Conte,24,undirected
Crebillon_Nuit,Riccoboni_LettresFanni,6,undirected
Diderot_Ceci,Diderot_Jacques,18,undirected
Diderot_Ceci,Diderot_Neveu,6,undirected
Diderot_Ceci,Diderot_Religieuse,12,undirected
Diderot_Jacques,Diderot_Ceci,18,undirected
Diderot_Jacques,Diderot_Neveu,36,undirected
Diderot_Jacques,Diderot_Oiseau,18,undirected
Diderot_Jacques,Diderot_Religieuse,18,undirected
Diderot_Jacques,Voltaire_Candide,12,undirected
Diderot_Neveu,Diderot_Ceci,6,undirected
Diderot_Neveu,Diderot_Jacques,36,undirected
Diderot_Neveu,Diderot_Oiseau,6,undirected
Diderot_Neveu,Diderot_Pensees,5,undirected
Diderot_Neveu,Diderot_Religieuse,2,undirected
Diderot_Neveu,Diderot_Supplement,6,undirected
Diderot_Neveu,Duvernet_Devotions,5,undirected
Diderot_Neveu,Duvernet_Guillaume,11,undirected
Diderot_Neveu,Nerciat_Aphrodites,9,undirected
Diderot_Neveu,Rousseau_Emile,9,undirected
Diderot_Oiseau,Beaumont_Prince,2,undirected
Diderot_Oiseau,Diderot_Jacques,18,undirected
Diderot_Oiseau,Diderot_Neveu,6,undirected
Diderot_Oiseau,Diderot_Religieuse,16,undirected
Diderot_Oiseau,Rousseau_Reine,12,undirected
Diderot_Pensees,Diderot_Neveu,5,undirected
Diderot_Pensees,Diderot_Supplement,9,undirected
Diderot_Pensees,Rousseau_Emile,18,undirected
Diderot_Pensees,Sade_Philosophie,4,undirected
Diderot_Religieuse,Diderot_Ceci,12,undirected
Diderot_Religieuse,Diderot_Jacques,18,undirected
Diderot_Religieuse,Diderot_Neveu,2,undirected
Diderot_Religieuse,Diderot_Oiseau,16,undirected
Diderot_Religieuse,Marmontel_Dejeunes,11,undirected
Diderot_Religieuse,PigaultLebrun_Enfant,30,undirected
Diderot_Supplement,Diderot_Neveu,6,undirected
Diderot_Supplement,Diderot_Pensees,9,undirected
Diderot_Supplement,Rousseau_Emile,18,undirected
Diderot_Supplement,Sade_Philosophie,12,undirected
Ducray_Cinquante,Ducray_Coelina,19,undirected
Ducray_Cinquante,Ducray_Soirees,33,undirected
Ducray_Cinquante,Ducray_Victor,12,undirected
Ducray_Coelina,Ducray_Cinquante,19,undirected
Ducray_Coelina,Ducray_Soirees,17,undirected
Ducray_Coelina,Ducray_Victor,33,undirected
Ducray_Soirees,Ducray_Cinquante,33,undirected
Ducray_Soirees,Ducray_Coelina,17,undirected
Ducray_Soirees,Ducray_Victor,30,undirected
Ducray_Victor,Ducray_Cinquante,12,undirected
Ducray_Victor,Ducray_Coelina,33,undirected
Ducray_Victor,Ducray_Soirees,30,undirected
Duvernet_Devotions,Diderot_Neveu,5,undirected
Duvernet_Devotions,Duvernet_Guillaume,30,undirected
Duvernet_Devotions,Duvernet_Retraite,36,undirected
Duvernet_Devotions,Voltaire_Oreilles,1,undirected
Duvernet_Guillaume,Diderot_Neveu,11,undirected
Duvernet_Guillaume,Duvernet_Devotions,30,undirected
Duvernet_Guillaume,Duvernet_Retraite,12,undirected
Duvernet_Guillaume,Voltaire_Candide,2,undirected
Duvernet_Guillaume,Voltaire_Homme,5,undirected
Duvernet_Retraite,Duvernet_Devotions,36,undirected
Duvernet_Retraite,Duvernet_Guillaume,12,undirected
Duvernet_Retraite,Voltaire_Taureau,6,undirected
Florian_Estelle,Florian_Galatee,30,undirected
Florian_Estelle,Florian_Numa,34,undirected
Florian_Estelle,Loaisel_Comtesse,6,undirected
Florian_Galatee,Florian_Estelle,30,undirected
Florian_Galatee,Florian_Numa,18,undirected
Florian_Galatee,Loaisel_Comtesse,6,undirected
Florian_Numa,Florian_Estelle,34,undirected
Florian_Numa,Florian_Galatee,18,undirected
Florian_Numa,Loaisel_Comtesse,6,undirected
Florian_Numa,Marmontel_Incas,32,undirected
Florian_Numa,PigaultLebrun_Metusko,6,undirected
Genlis_Adele,Genlis_Chevaliers,12,undirected
Genlis_Adele,Genlis_Emigres,30,undirected
Genlis_Adele,Genlis_Meres,36,undirected
Genlis_Chevaliers,Genlis_Adele,12,undirected
Genlis_Chevaliers,Genlis_Meres,24,undirected
Genlis_Chevaliers,Riccoboni_MissJenny,12,undirected
Genlis_Emigres,Beaumont_Clarice,18,undirected
Genlis_Emigres,Charriere_Neuchateloises,11,undirected
